friday,hotelId,price
2017-07-14,559689,155
2017-07-14,891035,223
2017-07-14,2479,223
2017-07-14,20210,216
2017-07-14,888733,156
2017-07-14,525490,350
2017-07-14,9789,126
2017-07-14,27158,802
2017-07-14,2156327,197
2017-07-14,7733871,191
2017-07-14,14736047,194
2017-07-14,8466215,293
2017-07-14,447050,277
2017-07-14,1118954,306
2017-07-14,5244458,194
2017-07-14,8161,216
2017-07-14,535667,245
2017-07-14,5627,363
2017-07-14,528337,478
2017-07-14,914263,180
2017-07-14,6511543,312
2017-07-14,856595,477
2017-07-14,5685761,295
2017-07-14,7281877,461
2017-07-14,1742184,255
2017-07-14,909545,191
2017-07-14,7049006,192
2017-07-14,329968,193
2017-07-14,8035714,601
2017-07-14,6232954,262
2017-07-14,523756,491
2017-07-14,25926,242
2017-07-14,801796,260
2017-07-14,5173526,137
2017-07-14,2605,194
2017-07-14,888723,198
2017-07-14,21659,187
2017-07-14,15118004,234
2017-07-14,1183908,252
2017-07-14,14849368,219
2017-07-14,1058226,167
2017-07-14,5210931,180
2017-07-14,84048,167
2017-07-14,10744,525
2017-07-14,8563,542
2017-07-14,14632225,240
2017-07-14,3231188,209
2017-07-14,5261444,251
2017-07-14,21352,515
2017-07-14,847459,284
2017-07-14,16413,286
2017-07-14,7192,213
2017-07-14,24388,217
2017-07-14,5459142,225
2017-07-14,16150,270
2017-07-14,12332,181
2017-07-14,582514,244
2017-07-14,431650,183
2017-07-14,544087,300
2017-07-14,6473,260
2017-07-14,888528,306
2017-07-14,455821,512
2017-07-14,462335,426
2017-07-14,10546518,148
2017-07-14,900985,134
2017-07-14,1381705,138
2017-07-14,2301472,327
2017-07-14,900817,182
2017-07-14,8763846,122
2017-07-14,527232,216
2017-07-14,6490,256
2017-07-14,2752030,189
2017-07-14,1402005,194
2017-07-14,447037,202
2017-07-14,26802,265
2017-07-14,387893,180
2017-07-14,54987,397
2017-07-14,5221423,155
2017-07-14,582415,120
2017-07-14,9577114,114
2017-07-14,15538456,426
2017-07-14,1486728,119
2017-07-14,2023296,221
2017-07-14,898660,189
2017-07-14,7238,126
2017-07-14,10947164,289
2017-07-14,1160321,125
2017-07-14,582065,247
2017-07-14,3551,367
2017-07-14,571680,216
2017-07-14,201127,199
2017-07-14,1402886,241
2017-07-14,8765476,154
2017-07-14,1402870,217
2017-07-14,889177,172
2017-07-14,55005,171
2017-07-14,4923931,205
2017-07-14,888718,228
2017-07-14,6470359,124
2017-07-14,10186970,75
2017-07-14,888338,104
2017-07-14,899176,558
2017-07-14,64749,117
2017-07-14,55000,276
2017-07-14,2379978,317
2017-07-14,118126,139
2017-07-14,1348282,195
2017-07-14,1709292,153
2017-07-14,9683512,131
2017-07-14,2543847,225
2017-07-14,1890700,145
2017-07-14,26145,173
2017-07-14,20124,240
2017-07-14,41852,141
2017-07-14,26085,180
2017-07-14,460439,226
2017-07-14,436250,336
2017-07-14,3087913,217
2017-07-14,64071,126
2017-07-14,984512,193
2017-07-14,1381713,120
2017-07-14,909423,98
2017-07-14,914179,199
2017-07-14,1348046,336
2017-07-14,4278,409
2017-07-14,1886693,180
2017-07-14,21632,205
2017-07-14,4883915,276
2017-07-14,900646,108
2017-07-14,7989,265
2017-07-14,3296165,272
2017-07-14,3907784,317
2017-07-14,2537960,174
2017-07-14,9732709,528
2017-07-14,11715,214
2017-07-14,47639,145
2017-07-14,1144039,266
2017-07-14,4482313,99
2017-07-14,914141,125
2017-07-14,7857542,188
2017-07-14,3657,444
2017-07-14,5040269,143
2017-07-21,21688,160
2017-07-21,3113039,240
2017-07-21,179,189
2017-07-21,888830,143
2017-07-21,4944634,246
2017-07-21,16363485,188
2017-07-21,5169,325
2017-07-21,3872807,133
2017-07-21,62766,119
2017-07-21,4735824,160
2017-07-21,4836998,216
2017-07-21,1585328,187
2017-07-21,1584661,193
2017-07-21,20098,703
2017-07-21,116041,195
2017-07-21,10939,287
2017-07-21,2651,156
2017-07-21,28126,170
2017-07-21,428403,135
2017-07-21,115911,148
2017-07-21,7082613,213
2017-07-21,13891,244
2017-07-21,62755,187
2017-07-21,28146,638
2017-07-21,16706355,174
2017-07-21,34285,130
2017-07-21,12084011,273
2017-07-21,523228,225
2017-07-21,9789,108
2017-07-21,438636,644
2017-07-21,574158,283
2017-07-21,537268,643
2017-07-21,1217618,194
2017-07-21,2479,176
2017-07-21,3849185,665
2017-07-21,559689,139
2017-07-21,527482,199
2017-07-21,559690,167
2017-07-21,2816681,188
2017-07-21,115923,363
2017-07-21,7606,391
2017-07-21,10430,257
2017-07-21,329968,135
2017-07-21,15411328,219
2017-07-21,49091,316
2017-07-21,18561,236
2017-07-21,525490,264
2017-07-21,2276,374
2017-07-21,201089,179
2017-07-21,518026,243
2017-07-21,888733,156
2017-07-21,528338,207
2017-07-21,578692,318
2017-07-21,807771,235
2017-07-21,20515,292
2017-07-21,5627,266
2017-07-21,854775,171
2017-07-21,25875,342
2017-07-21,14736047,183
2017-07-21,5349114,537
2017-07-21,1742184,204
2017-07-21,20210,216
2017-07-21,900931,125
2017-07-21,470865,277
2017-07-21,10546518,112
2017-07-21,847459,194
2017-07-21,8161,204
2017-07-21,2156327,185
2017-07-21,11196,460
2017-07-21,5244458,194
2017-07-21,21364,628
2017-07-21,9745,278
2017-07-21,21208,867
2017-07-21,1118954,247
2017-07-21,7733871,203
2017-07-21,891035,217
2017-07-21,47581,295
2017-07-21,14264,78
2017-07-21,914263,174
2017-07-21,1183908,197
2017-07-21,5173526,133
2017-07-21,801796,219
2017-07-21,8763846,100
2017-07-21,7049006,186
2017-07-21,909545,203
2017-07-21,528337,411
2017-07-21,888528,253
2017-07-21,523756,384
2017-07-21,2605,181
2017-07-21,5685761,266
2017-07-21,900985,129
2017-07-21,582415,120
2017-07-21,3231188,192
2017-07-21,15588,613
2017-07-21,5210931,166
2017-07-21,527232,178
2017-07-21,523223,276
2017-07-21,5459142,186
2017-07-21,8466215,264
2017-07-21,27158,701
2017-07-21,535667,245
2017-07-21,856595,380
2017-07-21,84048,162
2017-07-21,10744,371
2017-07-21,387893,163
2017-07-21,6473,229
2017-07-21,6511543,302
2017-07-21,447050,277
2017-07-21,15118004,183
2017-07-21,24388,193
2017-07-21,14849368,212
2017-07-21,900817,172
2017-07-21,12332,197
2017-07-21,9577114,119
2017-07-21,16413,286
2017-07-21,888723,209
2017-07-21,6232954,262
2017-07-21,1160321,125
2017-07-21,7281877,447
2017-07-21,7192,230
2017-07-21,10186970,73
2017-07-21,1402870,181
2017-07-21,1058226,167
2017-07-21,533987,151
2017-07-21,55005,154
2017-07-21,21352,382
2017-07-21,1402005,194
2017-07-21,5261444,243
2017-07-21,544087,300
2017-07-21,2023296,163
2017-07-21,898660,183
2017-07-21,7238,122
2017-07-21,889177,139
2017-07-21,8765476,136
2017-07-21,14632225,242
2017-07-21,64749,104
2017-07-21,5221423,151
2017-07-21,1381705,134
2017-07-21,118126,135
2017-07-21,888338,101
2017-07-21,1486728,127
2017-07-21,6470359,121
2017-07-21,455821,399
2017-07-21,2301472,327
2017-07-21,914141,102
2017-07-21,25926,238
2017-07-21,2752030,184
2017-07-21,64071,126
2017-07-21,41852,125
2017-07-21,1709292,137
2017-07-21,909423,98
2017-07-21,4923931,205
2017-07-21,201127,193
2017-07-21,1402886,241
2017-07-21,26802,257
2017-07-21,21659,217
2017-07-21,3087913,193
2017-07-21,1890700,141
2017-07-21,9683512,128
2017-07-21,20124,184
2017-07-21,8035714,601
2017-07-21,888718,217
2017-07-21,447037,202
2017-07-21,900646,105
2017-07-21,6490,244
2017-07-21,888503,107
2017-07-21,1381713,117
2017-07-21,462335,413
2017-07-21,431650,193
2017-07-21,11042,111
2017-07-21,6882056,100
2017-07-21,12569241,85
2017-07-21,4482313,96
2017-07-21,55000,276
2017-07-21,2379978,299
2017-07-21,3551,367
2017-07-21,1381443,106
2017-07-21,571680,194
2017-07-21,16150,262
2017-07-21,115931,120
2017-07-21,984512,191
2017-07-21,3296165,241
2017-07-21,582065,228
2017-07-21,5376454,128
2017-07-21,13576455,107
2017-07-21,21632,205
2017-07-21,15538456,389
2017-07-21,1886693,174
2017-07-21,6706032,148
2017-07-21,582514,237
2017-07-21,54987,333
2017-07-21,77423,122
2017-07-21,888435,97
2017-07-21,6413161,132
2017-07-21,14657359,101
2017-07-21,10947164,263
2017-07-21,460439,220
2017-07-21,8563,542
2017-07-21,614,103
2017-07-21,5398121,150
2017-07-28,179,148
2017-07-28,25926,195
2017-07-28,3113039,240
2017-07-28,537268,571
2017-07-28,5169,290
2017-07-28,21688,160
2017-07-28,4944634,231
2017-07-28,18561,246
2017-07-28,116041,146
2017-07-28,8466215,254
2017-07-28,2276,293
2017-07-28,28146,638
2017-07-28,10939,272
2017-07-28,20098,703
2017-07-28,4836998,221
2017-07-28,470865,247
2017-07-28,1585328,177
2017-07-28,3849185,687
2017-07-28,201089,179
2017-07-28,1584661,182
2017-07-28,888830,144
2017-07-28,856595,380
2017-07-28,4735824,166
2017-07-28,447050,277
2017-07-28,7082613,195
2017-07-28,436250,288
2017-07-28,431650,199
2017-07-28,1217618,205
2017-07-28,523223,276
2017-07-28,8563,569
2017-07-28,3872807,133
2017-07-28,1058226,149
2017-07-28,62766,119
2017-07-28,1112611,429
2017-07-28,13891,244
2017-07-28,574158,262
2017-07-28,1144039,218
2017-07-28,12084011,281
2017-07-28,528337,247
2017-07-28,2651,156
2017-07-28,9745,259
2017-07-28,438636,644
2017-07-28,21364,555
2017-07-28,15118004,183
2017-07-28,582514,279
2017-07-28,21659,217
2017-07-28,11196,475
2017-07-28,914179,190
2017-07-28,21352,382
2017-07-28,47581,295
2017-07-28,4661230,360
2017-07-28,4883915,257
2017-07-28,7606,380
2017-07-28,115911,148
2017-07-28,4278,390
2017-07-28,21208,867
2017-07-28,49091,315
2017-07-28,523228,225
2017-07-28,8035714,576
2017-07-28,28126,170
2017-07-28,62755,187
2017-07-28,115923,374
2017-07-28,598182,207
2017-07-28,2023296,163
2017-07-28,455821,384
2017-07-28,10744,371
2017-07-28,26145,194
2017-07-28,2156327,179
2017-07-28,571680,194
2017-07-28,15411328,219
2017-07-28,535667,245
2017-07-28,54987,333
2017-07-28,20515,292
2017-07-28,5349114,549
2017-07-28,428403,145
2017-07-28,3907784,317
2017-07-28,10430,257
2017-07-28,559690,155
2017-07-28,19058,364
2017-07-28,9789,92
2017-07-28,34285,130
2017-07-28,807771,242
2017-07-28,1038731,240
2017-07-28,578692,318
2017-07-28,3977996,211
2017-07-28,8171297,589
2017-07-28,527482,178
2017-07-28,25875,346
2017-07-28,525490,236
2017-07-28,3032413,260
2017-07-28,447037,202
2017-07-28,15588,555
2017-07-28,1348282,183
2017-07-28,559689,133
2017-07-28,9732709,420
2017-07-28,3094,207
2017-07-28,329968,135
2017-07-28,14186,229
2017-07-28,2479,191
2017-07-28,425849,358
2017-07-28,25596,272
2017-07-28,5627,264
2017-07-28,899176,545
2017-07-28,582065,228
2017-07-28,2816681,209
2017-07-28,518026,243
2017-07-28,7528,564
2017-07-28,9236409,185
2017-07-28,16150,252
2017-07-28,528338,207
2017-07-28,25578,542
2017-07-28,801796,219
2017-07-28,1183908,191
2017-07-28,1118954,255
2017-07-28,2605,181
2017-07-28,18773,193
2017-07-28,1742184,204
2017-07-28,7989,247
2017-07-28,5921175,230
2017-07-28,6232954,262
2017-07-28,84047,205
2017-07-28,5029737,184
2017-07-28,5459142,186
2017-07-28,854775,171
2017-07-28,34340,183
2017-07-28,14736047,183
2017-07-28,20210,216
2017-07-28,8161,198
2017-07-28,888733,156
2017-07-28,5244458,183
2017-07-28,891035,217
2017-07-28,6882009,122
2017-07-28,847459,194
2017-07-28,804955,219
2017-07-28,21538,290
2017-07-28,65802,130
2017-07-28,27158,860
2017-07-28,23515,332
2017-07-28,7733871,203
2017-07-28,914263,175
2017-07-28,3744509,181
2017-07-28,984511,221
2017-07-28,5453489,197
2017-07-28,462323,117
2017-07-28,16286,146
2017-07-28,7110782,234
2017-07-28,2607,175
2017-07-28,1348046,312
2017-07-28,7681,207
2017-07-28,5685761,266
2017-07-28,11715,204
2017-07-28,525494,512
2017-07-28,1200089,129
2017-07-28,1381705,128
2017-07-28,2065,257
2017-07-28,14264,76
2017-07-28,1653152,722
2017-07-28,6511543,302
2017-07-28,5173526,116
2017-07-28,6473,209
2017-07-28,7049006,197
2017-07-28,6490,228
2017-07-28,523756,491
2017-07-28,7281877,447
2017-07-28,4269455,176
2017-07-28,462335,294
2017-07-28,530052,189
2017-07-28,909545,216
2017-07-28,7864,197
2017-07-28,2543847,225
2017-07-28,11718090,298
2017-07-28,3657,431
2017-07-28,7836882,183
2017-07-28,11518997,212
2017-07-28,888723,182
2017-07-28,922152,177
2017-07-28,17657,217
2017-07-28,26612,173
2017-07-28,11711447,170
2017-07-28,2752030,184
2017-07-28,5614,325
2017-07-28,527232,178
2017-07-28,5210931,166
2017-07-28,201170,195
2017-07-28,22478,167
2017-07-28,1183289,153
2017-07-28,1532724,209
2017-07-28,2143095,173
2017-07-28,5221423,127
2017-07-28,1050189,140
2017-07-28,8765476,136
2017-07-28,14849368,212
2017-07-28,16413,286
2017-07-28,84048,158
2017-07-28,900817,166
2017-07-28,12332,184
2017-07-28,24388,193
2017-07-28,544087,300
2017-07-28,888528,229
2017-07-28,535525,123
2017-08-04,21688,150
2017-08-04,179,161
2017-08-04,5169,277
2017-08-04,888830,141
2017-08-04,3113039,264
2017-08-04,16363485,188
2017-08-04,4944634,249
2017-08-04,28146,497
2017-08-04,4735824,155
2017-08-04,10939,259
2017-08-04,3872807,133
2017-08-04,428403,114
2017-08-04,62766,119
2017-08-04,4836998,216
2017-08-04,1585328,187
2017-08-04,2651,148
2017-08-04,1584661,193
2017-08-04,116041,195
2017-08-04,9789,92
2017-08-04,28126,170
2017-08-04,537268,571
2017-08-04,7082613,213
2017-08-04,523228,208
2017-08-04,115911,148
2017-08-04,16706355,155
2017-08-04,559690,140
2017-08-04,49091,253
2017-08-04,13891,244
2017-08-04,574158,267
2017-08-04,438636,644
2017-08-04,62755,187
2017-08-04,3849185,629
2017-08-04,12084011,273
2017-08-04,559689,133
2017-08-04,1217618,205
2017-08-04,115923,374
2017-08-04,15411328,219
2017-08-04,2816681,188
2017-08-04,18561,222
2017-08-04,528338,214
2017-08-04,10430,262
2017-08-04,329968,135
2017-08-04,201089,168
2017-08-04,20098,1060
2017-08-04,525490,232
2017-08-04,518026,243
2017-08-04,34285,158
2017-08-04,20210,193
2017-08-04,527482,198
2017-08-04,21364,555
2017-08-04,888733,156
2017-08-04,578692,318
2017-08-04,20515,292
2017-08-04,8161,183
2017-08-04,9745,240
2017-08-04,807771,235
2017-08-04,470865,252
2017-08-04,7606,385
2017-08-04,854775,171
2017-08-04,914263,175
2017-08-04,7049006,176
2017-08-04,900931,125
2017-08-04,5349114,561
2017-08-04,528337,344
2017-08-04,1183908,173
2017-08-04,5627,289
2017-08-04,1742184,204
2017-08-04,21208,867
2017-08-04,14736047,189
2017-08-04,847459,194
2017-08-04,891035,202
2017-08-04,2156327,179
2017-08-04,25875,380
2017-08-04,5173526,116
2017-08-04,11196,460
2017-08-04,888528,229
2017-08-04,5244458,194
2017-08-04,1118954,247
2017-08-04,5210931,139
2017-08-04,15588,555
2017-08-04,447050,211
2017-08-04,7733871,216
2017-08-04,909545,191
2017-08-04,523223,252
2017-08-04,27158,657
2017-08-04,47581,327
2017-08-04,582415,120
2017-08-04,6473,209
2017-08-04,2605,181
2017-08-04,10744,337
2017-08-04,900985,129
2017-08-04,527232,178
2017-08-04,8466215,244
2017-08-04,5459142,180
2017-08-04,387893,154
2017-08-04,14632225,194
2017-08-04,118126,105
2017-08-04,888723,182
2017-08-04,856595,352
2017-08-04,5685761,279
2017-08-04,84048,158
2017-08-04,7281877,417
2017-08-04,801796,245
2017-08-04,6511543,302
2017-08-04,3231188,217
2017-08-04,900817,166
2017-08-04,12332,191
2017-08-04,462335,294
2017-08-04,10546518,160
2017-08-04,5221423,127
2017-08-04,24388,193
2017-08-04,9577114,114
2017-08-04,8763846,118
2017-08-04,535667,257
2017-08-04,6232954,247
2017-08-04,898660,172
2017-08-04,15118004,183
2017-08-04,533987,151
2017-08-04,1402870,181
2017-08-04,14264,101
2017-08-04,55005,154
2017-08-04,10186970,73
2017-08-04,523756,491
2017-08-04,5261444,243
2017-08-04,1486728,117
2017-08-04,1402005,194
2017-08-04,41852,107
2017-08-04,1058226,161
2017-08-04,7238,122
2017-08-04,7192,247
2017-08-04,21352,382
2017-08-04,889177,139
2017-08-04,16413,329
2017-08-04,64749,104
2017-08-04,1381705,128
2017-08-04,8765476,136
2017-08-04,888338,101
2017-08-04,6470359,121
2017-08-04,544087,291
2017-08-04,455821,391
2017-08-04,2457204,115
2017-08-04,1886693,135
2017-08-04,914141,102
2017-08-04,888503,98
2017-08-04,6706032,119
2017-08-04,1709292,133
2017-08-04,2023296,149
2017-08-04,20124,164
2017-08-04,1223192,164
2017-08-04,4923931,205
2017-08-04,1402886,241
2017-08-04,26085,131
2017-08-04,25926,220
2017-08-04,909423,98
2017-08-04,2752030,184
2017-08-04,26802,257
2017-08-04,8035714,564
2017-08-04,1160321,155
2017-08-04,3087913,193
2017-08-04,1890700,141
2017-08-04,888718,207
2017-08-04,14849368,285
2017-08-04,6490,232
2017-08-04,64071,122
2017-08-04,55000,276
2017-08-04,900646,105
2017-08-04,9683512,131
2017-08-04,21659,214
2017-08-04,6882056,100
2017-08-04,571680,172
2017-08-04,447037,193
2017-08-04,1381713,117
2017-08-04,3551,367
2017-08-04,2379978,299
2017-08-04,5040269,116
2017-08-04,11042,116
2017-08-04,4482313,96
2017-08-04,115931,120
2017-08-04,15538456,372
2017-08-04,984512,191
2017-08-04,201127,235
2017-08-04,12569241,91
2017-08-04,5376454,128
2017-08-04,4506301,115
2017-08-04,13576455,107
2017-08-04,1381443,108
2017-08-04,10947164,247
2017-08-04,16150,257
2017-08-04,21632,205
2017-08-04,6413161,132
2017-08-04,78980,127
2017-08-04,486279,145
2017-08-04,3296165,265
2017-08-04,8364,77
2017-08-04,14657359,104
2017-08-04,54987,333
2017-08-04,5398121,150
2017-08-04,3790932,117
2017-08-04,14898060,163
2017-08-04,14920177,123
2017-08-11,28146,497
2017-08-11,25926,212
2017-08-11,5169,288
2017-08-11,179,161
2017-08-11,537268,614
2017-08-11,21688,150
2017-08-11,3113039,264
2017-08-11,8466215,244
2017-08-11,18561,250
2017-08-11,116041,146
2017-08-11,4944634,249
2017-08-11,447050,211
2017-08-11,3849185,629
2017-08-11,201089,168
2017-08-11,4836998,216
2017-08-11,20098,703
2017-08-11,1585328,177
2017-08-11,856595,352
2017-08-11,10939,295
2017-08-11,1584661,182
2017-08-11,888830,141
2017-08-11,582514,223
2017-08-11,4735824,155
2017-08-11,523223,264
2017-08-11,49091,253
2017-08-11,2276,374
2017-08-11,7082613,195
2017-08-11,2651,140
2017-08-11,4661230,306
2017-08-11,470865,297
2017-08-11,1217618,205
2017-08-11,436250,288
2017-08-11,3872807,133
2017-08-11,1144039,205
2017-08-11,523228,202
2017-08-11,62766,119
2017-08-11,13891,244
2017-08-11,1058226,155
2017-08-11,9745,249
2017-08-11,12084011,273
2017-08-11,574158,267
2017-08-11,7606,397
2017-08-11,438636,644
2017-08-11,11196,460
2017-08-11,26145,173
2017-08-11,3907784,265
2017-08-11,21659,214
2017-08-11,1112611,449
2017-08-11,571680,172
2017-08-11,21364,555
2017-08-11,28126,165
2017-08-11,115923,358
2017-08-11,15118004,183
2017-08-11,21208,867
2017-08-11,21352,391
2017-08-11,4883915,257
2017-08-11,559690,135
2017-08-11,8563,677
2017-08-11,115911,148
2017-08-11,8035714,589
2017-08-11,8171297,494
2017-08-11,428403,131
2017-08-11,4278,390
2017-08-11,62755,187
2017-08-11,47581,327
2017-08-11,10744,371
2017-08-11,525490,239
2017-08-11,54987,333
2017-08-11,2156327,179
2017-08-11,15411328,219
2017-08-11,455821,415
2017-08-11,20515,292
2017-08-11,15588,496
2017-08-11,914179,217
2017-08-11,2023296,176
2017-08-11,10430,265
2017-08-11,535667,257
2017-08-11,9789,92
2017-08-11,899176,480
2017-08-11,807771,242
2017-08-11,25875,333
2017-08-11,447037,193
2017-08-11,1348282,173
2017-08-11,19058,368
2017-08-11,578692,318
2017-08-11,25596,250
2017-08-11,527482,204
2017-08-11,559689,128
2017-08-11,1653152,438
2017-08-11,27158,607
2017-08-11,528338,214
2017-08-11,329968,135
2017-08-11,16150,265
2017-08-11,1038731,261
2017-08-11,2816681,199
2017-08-11,9732709,420
2017-08-11,14186,229
2017-08-11,9236409,175
2017-08-11,518026,243
2017-08-11,3032413,276
2017-08-11,598182,261
2017-08-11,7528,564
2017-08-11,5349114,701
2017-08-11,1183908,185
2017-08-11,20210,193
2017-08-11,431650,326
2017-08-11,6232954,247
2017-08-11,1457972,261
2017-08-11,25578,542
2017-08-11,5029737,178
2017-08-11,425849,388
2017-08-11,34285,158
2017-08-11,18773,193
2017-08-11,1742184,204
2017-08-11,2605,187
2017-08-11,5459142,180
2017-08-11,7989,247
2017-08-11,84047,205
2017-08-11,804955,193
2017-08-11,854775,171
2017-08-11,888733,156
2017-08-11,8161,198
2017-08-11,891035,202
2017-08-11,1118954,247
2017-08-11,5921175,250
2017-08-11,801796,245
2017-08-11,582065,274
2017-08-11,528337,431
2017-08-11,14736047,189
2017-08-11,21538,279
2017-08-11,5627,337
2017-08-11,11718090,221
2017-08-11,847459,194
2017-08-11,5244458,194
2017-08-11,34340,205
2017-08-11,914263,175
2017-08-11,6882009,127
2017-08-11,23515,332
2017-08-11,2479,264
2017-08-11,7110782,224
2017-08-11,11715,188
2017-08-11,2607,167
2017-08-11,7864,167
2017-08-11,5453489,197
2017-08-11,984511,221
2017-08-11,525494,491
2017-08-11,7281877,417
2017-08-11,1348046,312
2017-08-11,5685761,266
2017-08-11,65802,152
2017-08-11,1381705,128
2017-08-11,7049006,170
2017-08-11,6490,215
2017-08-11,5210931,139
2017-08-11,909545,203
2017-08-11,6511543,302
2017-08-11,6473,209
2017-08-11,523756,491
2017-08-11,462323,132
2017-08-11,7733871,240
2017-08-11,4269455,176
2017-08-11,3094,336
2017-08-11,4190769,222
2017-08-11,3189581,173
2017-08-11,462335,294
2017-08-11,201170,171
2017-08-11,2543847,225
2017-08-11,1050189,125
2017-08-11,26085,131
2017-08-11,14632225,194
2017-08-11,3657,445
2017-08-11,888723,182
2017-08-11,2752030,184
2017-08-11,7681,254
2017-08-11,5614,332
2017-08-11,527232,178
2017-08-11,5173526,133
2017-08-11,922152,177
2017-08-11,26612,173
2017-08-11,2065,307
2017-08-11,20786,201
2017-08-11,530052,222
2017-08-11,900817,158
2017-08-11,12332,180
2017-08-11,888718,207
2017-08-11,7836882,201
2017-08-11,22478,167
2017-08-11,19024,209
2017-08-11,11518997,236
2017-08-11,387893,154
2017-08-11,8765476,136
2017-08-11,84048,159
2017-08-11,888528,229
2017-08-11,17657,238
2017-08-11,24388,193
2017-08-11,20124,164
2017-08-11,3744509,260
2017-08-11,14264,98
2017-08-11,2301472,327
2017-08-11,26134,360
2017-08-18,28146,482
2017-08-18,5169,275
2017-08-18,3113039,246
2017-08-18,20098,703
2017-08-18,179,161
2017-08-18,21688,150
2017-08-18,12084011,164
2017-08-18,4944634,225
2017-08-18,537268,571
2017-08-18,3849185,586
2017-08-18,116041,146
2017-08-18,10939,266
2017-08-18,1585328,166
2017-08-18,4836998,205
2017-08-18,1584661,171
2017-08-18,438636,644
2017-08-18,888830,135
2017-08-18,574158,248
2017-08-18,4735824,150
2017-08-18,62755,148
2017-08-18,7082613,195
2017-08-18,49091,253
2017-08-18,2651,140
2017-08-18,2276,380
2017-08-18,18561,197
2017-08-18,3872807,133
2017-08-18,62766,119
2017-08-18,523228,202
2017-08-18,7606,397
2017-08-18,559690,124
2017-08-18,28126,164
2017-08-18,21364,555
2017-08-18,115923,358
2017-08-18,528337,265
2017-08-18,115911,148
2017-08-18,11196,412
2017-08-18,1217618,194
2017-08-18,13891,290
2017-08-18,15411328,219
2017-08-18,20515,292
2017-08-18,10430,257
2017-08-18,470865,252
2017-08-18,428403,145
2017-08-18,2479,170
2017-08-18,201089,168
2017-08-18,9789,92
2017-08-18,807771,242
2017-08-18,559689,122
2017-08-18,34285,130
2017-08-18,15588,526
2017-08-18,578692,318
2017-08-18,2816681,183
2017-08-18,525490,228
2017-08-18,25875,346
2017-08-18,9745,249
2017-08-18,528338,214
2017-08-18,5349114,631
2017-08-18,21208,975
2017-08-18,5627,264
2017-08-18,518026,243
2017-08-18,447050,211
2017-08-18,523223,233
2017-08-18,527482,198
2017-08-18,8466215,234
2017-08-18,856595,352
2017-08-18,20210,193
2017-08-18,1118954,255
2017-08-18,329968,135
2017-08-18,8161,183
2017-08-18,47581,315
2017-08-18,2156327,179
2017-08-18,5173526,94
2017-08-18,1742184,204
2017-08-18,1183908,173
2017-08-18,14736047,178
2017-08-18,854775,171
2017-08-18,7733871,179
2017-08-18,888733,156
2017-08-18,10744,354
2017-08-18,891035,202
2017-08-18,6232954,203
2017-08-18,5244458,189
2017-08-18,847459,194
2017-08-18,25926,187
2017-08-18,914263,171
2017-08-18,15118004,183
2017-08-18,801796,219
2017-08-18,523756,430
2017-08-18,21352,382
2017-08-18,909545,185
2017-08-18,888528,229
2017-08-18,8035714,550
2017-08-18,1058226,137
2017-08-18,7281877,417
2017-08-18,27158,954
2017-08-18,535667,257
2017-08-18,5685761,266
2017-08-18,6511543,285
2017-08-18,7049006,170
2017-08-18,900931,116
2017-08-18,455821,376
2017-08-18,5459142,180
2017-08-18,5210931,139
2017-08-18,10546518,97
2017-08-18,2605,187
2017-08-18,6473,209
2017-08-18,3231188,167
2017-08-18,462335,294
2017-08-18,14632225,194
2017-08-18,2023296,149
2017-08-18,387893,139
2017-08-18,900817,147
2017-08-18,888723,182
2017-08-18,5221423,104
2017-08-18,527232,178
2017-08-18,7192,207
2017-08-18,8763846,99
2017-08-18,14849368,212
2017-08-18,84048,158
2017-08-18,24388,193
2017-08-18,1402870,157
2017-08-18,21659,214
2017-08-18,12332,190
2017-08-18,900985,129
2017-08-18,16413,315
2017-08-18,5261444,243
2017-08-18,898660,156
2017-08-18,2301472,327
2017-08-18,544087,291
2017-08-18,6490,215
2017-08-18,447037,193
2017-08-18,1402005,194
2017-08-18,118126,105
2017-08-18,16150,257
2017-08-18,54987,333
2017-08-18,582415,120
2017-08-18,582514,239
2017-08-18,8563,677
2017-08-18,9577114,114
2017-08-18,1381705,128
2017-08-18,14264,98
2017-08-18,15538456,372
2017-08-18,8765476,136
2017-08-18,55005,154
2017-08-18,533987,151
2017-08-18,1886693,111
2017-08-18,2752030,184
2017-08-18,899176,467
2017-08-18,26802,257
2017-08-18,888718,207
2017-08-18,64749,97
2017-08-18,3551,367
2017-08-18,889177,139
2017-08-18,1402886,241
2017-08-18,888338,93
2017-08-18,571680,186
2017-08-18,26145,139
2017-08-18,5040269,94
2017-08-18,582065,251
2017-08-18,26085,131
2017-08-18,1486728,117
2017-08-18,4923931,205
2017-08-18,7238,122
2017-08-18,41852,107
2017-08-18,3296165,211
2017-08-18,4661230,284
2017-08-18,55000,276
2017-08-18,3087913,193
2017-08-18,10186970,74
2017-08-18,2379978,273
2017-08-18,8171297,463
2017-08-18,6706032,124
2017-08-18,10947164,247
2017-08-18,1112611,429
2017-08-18,436250,288
2017-08-18,6470359,121
2017-08-18,1709292,137
2017-08-18,2543847,225
2017-08-18,4278,347
2017-08-18,3907784,265
2017-08-18,984512,191
2017-08-18,1348046,312
2017-08-18,909423,98
2017-08-18,1890700,141
2017-08-18,201127,235
2017-08-18,20124,228
2017-08-18,914141,102
2017-08-18,21632,205
